,DateTime,Consumption,Price,Temperature
3638,2021-06-01 15:00:00,0.16,10.508,16.8
3639,2021-06-01 16:00:00,0.71,6.286,17.2
3640,2021-06-01 17:00:00,0.24,6.185,17.2
3641,2021-06-01 18:00:00,0.46,6.705,17.3
3642,2021-06-01 19:00:00,0.77,10.18,16.3
3643,2021-06-01 20:00:00,0.43,10.751,15.6
3644,2021-06-01 21:00:00,0.9,6.159,14.7
3645,2021-06-01 22:00:00,1.99,6.1,12.7
3646,2021-06-01 23:00:00,3.31,5.811,9.6
3647,2021-06-02 00:00:00,3.34,3.691,6.3
3648,2021-06-02 01:00:00,1.45,4.175,5.1
3649,2021-06-02 02:00:00,0.19,4.548,4.7
3650,2021-06-02 03:00:00,0.21,4.46,4.4
3651,2021-06-02 04:00:00,0.18,4.323,4.1
3652,2021-06-02 05:00:00,0.21,4.775,5.6
3653,2021-06-02 06:00:00,0.42,5.359,10.7
3654,2021-06-02 07:00:00,0.61,9.702,13.5
3655,2021-06-02 08:00:00,1.62,10.462,14.2
3656,2021-06-02 09:00:00,1.02,12.109,17.5
3657,2021-06-02 10:00:00,0.93,9.918,18.0
3658,2021-06-02 11:00:00,0.19,12.391,19.2
3659,2021-06-02 12:00:00,0.33,11.987,20.3
3660,2021-06-02 13:00:00,0.19,11.694,20.8
3661,2021-06-02 14:00:00,0.14,10.085,20.9
3662,2021-06-02 15:00:00,0.13,10.887,20.0
3663,2021-06-02 16:00:00,0.17,6.47,17.6
3664,2021-06-02 17:00:00,0.23,6.205,17.9
3665,2021-06-02 18:00:00,0.18,6.542,18.0
3666,2021-06-02 19:00:00,0.17,10.767,17.3
3667,2021-06-02 20:00:00,0.19,10.458,15.3
3668,2021-06-02 21:00:00,0.23,6.48,16.1
3669,2021-06-02 22:00:00,2.28,6.419,14.4
3670,2021-06-02 23:00:00,3.27,5.952,11.6
3671,2021-06-03 00:00:00,3.28,4.148,9.2
3672,2021-06-03 01:00:00,0.94,4.345,7.3
3673,2021-06-03 02:00:00,0.19,4.274,6.4
3674,2021-06-03 03:00:00,0.17,4.068,6.0
3675,2021-06-03 04:00:00,0.18,4.009,5.5
3676,2021-06-03 05:00:00,0.2,4.559,6.3
3677,2021-06-03 06:00:00,0.43,5.117,9.9
3678,2021-06-03 07:00:00,0.31,7.023,13.3
3679,2021-06-03 08:00:00,0.25,9.921,17.7
3680,2021-06-03 09:00:00,0.31,9.429,19.0
3681,2021-06-03 10:00:00,0.21,10.929,21.2
3682,2021-06-03 11:00:00,0.19,9.924,20.7
3683,2021-06-03 12:00:00,0.23,8.049,21.6
3684,2021-06-03 13:00:00,0.17,9.921,22.0
3685,2021-06-03 14:00:00,0.2,8.053,23.1
3686,2021-06-03 15:00:00,0.17,7.795,24.2
3687,2021-06-03 16:00:00,0.76,6.465,23.5
3688,2021-06-03 17:00:00,0.59,6.25,24.2
3689,2021-06-03 18:00:00,0.2,6.525,24.5
3690,2021-06-03 19:00:00,1.47,9.922,23.6
3691,2021-06-03 20:00:00,0.79,9.921,23.4
3692,2021-06-03 21:00:00,0.24,6.271,21.0
3693,2021-06-03 22:00:00,0.32,6.196,16.5
3694,2021-06-03 23:00:00,3.43,5.925,14.1
3695,2021-06-04 00:00:00,3.29,3.82,12.0
3696,2021-06-04 01:00:00,1.8,3.725,11.0
3697,2021-06-04 02:00:00,0.17,3.555,9.9
3698,2021-06-04 03:00:00,0.18,3.711,9.2
3699,2021-06-04 04:00:00,0.18,3.858,9.4
3700,2021-06-04 05:00:00,0.19,4.276,10.7
3701,2021-06-04 06:00:00,0.3,5.148,13.8
3702,2021-06-04 07:00:00,0.28,9.422,17.3
3703,2021-06-04 08:00:00,0.2,10.291,18.8
3704,2021-06-04 09:00:00,0.16,10.652,20.7
3705,2021-06-04 10:00:00,0.16,10.34,23.0
3706,2021-06-04 11:00:00,0.19,9.578,21.5
3707,2021-06-04 12:00:00,0.18,9.389,23.0
3708,2021-06-04 13:00:00,0.25,9.222,24.3
3709,2021-06-04 14:00:00,0.59,9.832,24.3
3710,2021-06-04 15:00:00,1.12,9.918,24.3
3711,2021-06-04 16:00:00,0.24,6.194,23.1
3712,2021-06-04 17:00:00,0.8,6.109,21.7
3713,2021-06-04 18:00:00,0.64,6.305,22.3
3714,2021-06-04 19:00:00,0.39,9.909,21.4
3715,2021-06-04 20:00:00,0.3,9.916,20.9
3716,2021-06-04 21:00:00,1.51,6.178,19.7
3717,2021-06-04 22:00:00,1.95,5.946,15.3
3718,2021-06-04 23:00:00,3.39,5.828,12.1
3719,2021-06-05 00:00:00,3.33,4.666,10.9
3720,2021-06-05 01:00:00,3.33,4.961,9.6
3721,2021-06-05 02:00:00,1.01,5.024,8.6
3722,2021-06-05 03:00:00,0.22,4.931,8.7
3723,2021-06-05 04:00:00,0.49,4.984,8.7
3724,2021-06-05 05:00:00,0.42,5.024,10.3
3725,2021-06-05 06:00:00,0.21,4.805,15.2
3726,2021-06-05 07:00:00,0.37,4.996,19.1
3727,2021-06-05 08:00:00,0.18,5.124,20.6
3728,2021-06-05 09:00:00,0.19,5.249,20.9
3729,2021-06-05 10:00:00,0.18,5.63,22.9
3730,2021-06-05 11:00:00,0.63,5.845,22.9
3731,2021-06-05 12:00:00,0.24,5.833,23.4
3732,2021-06-05 13:00:00,0.12,5.24,23.6
3733,2021-06-05 14:00:00,0.13,5.07,24.0
3734,2021-06-05 15:00:00,0.12,4.97,23.7
3735,2021-06-05 16:00:00,0.13,5.189,22.3
3736,2021-06-05 17:00:00,0.13,5.275,20.8
3737,2021-06-05 18:00:00,0.14,5.901,22.1
3738,2021-06-05 19:00:00,0.13,6.106,20.7
3739,2021-06-05 20:00:00,0.18,6.045,19.8
3740,2021-06-05 21:00:00,0.45,5.328,15.7
3741,2021-06-05 22:00:00,3.53,5.251,14.2
3742,2021-06-05 23:00:00,4.34,5.12,13.2
3743,2021-06-06 00:00:00,3.29,4.853,12.2
3744,2021-06-06 01:00:00,0.85,5.041,10.1
3745,2021-06-06 02:00:00,0.15,5.108,9.3
3746,2021-06-06 03:00:00,0.16,5.018,9.0
3747,2021-06-06 04:00:00,0.16,5.003,10.4
3748,2021-06-06 05:00:00,0.17,4.891,9.6
3749,2021-06-06 06:00:00,0.16,4.805,13.7
3750,2021-06-06 07:00:00,0.16,4.893,15.8
3751,2021-06-06 08:00:00,0.53,4.898,16.8
3752,2021-06-06 09:00:00,0.2,5.02,17.9
3753,2021-06-06 10:00:00,0.17,5.253,16.8
3754,2021-06-06 11:00:00,1.25,5.299,19.6
3755,2021-06-06 12:00:00,2.99,5.351,20.0
3756,2021-06-06 13:00:00,2.06,5.038,21.6
3757,2021-06-06 14:00:00,1.26,5.043,22.2
3758,2021-06-06 15:00:00,1.29,5.058,23.1
3759,2021-06-06 16:00:00,1.25,5.069,24.0
3760,2021-06-06 17:00:00,0.69,5.091,23.4
3761,2021-06-06 18:00:00,1.3,5.197,21.4
3762,2021-06-06 19:00:00,0.51,5.556,20.9
3763,2021-06-06 20:00:00,1.45,5.494,20.8
3764,2021-06-06 21:00:00,0.69,5.098,19.4
3765,2021-06-06 22:00:00,4.03,5.048,17.2
3766,2021-06-06 23:00:00,3.71,4.991,13.5
3767,2021-06-07 00:00:00,3.26,4.862,12.1
3768,2021-06-07 01:00:00,3.24,5.007,11.7
3769,2021-06-07 02:00:00,2.3,5.105,11.1
3770,2021-06-07 03:00:00,0.12,5.037,12.3
3771,2021-06-07 04:00:00,0.12,5.039,12.7
3772,2021-06-07 05:00:00,0.12,5.15,13.6
3773,2021-06-07 06:00:00,0.12,5.444,14.3
3774,2021-06-07 07:00:00,0.38,9.944,14.0
3775,2021-06-07 08:00:00,0.42,10.657,15.5
3776,2021-06-07 09:00:00,1.48,11.434,16.7
3777,2021-06-07 10:00:00,1.19,10.926,18.9
3778,2021-06-07 11:00:00,0.16,10.488,19.6
3779,2021-06-07 12:00:00,0.14,12.233,19.8
3780,2021-06-07 13:00:00,0.14,12.358,21.9
3781,2021-06-07 14:00:00,0.18,10.666,22.0
3782,2021-06-07 15:00:00,1.4,10.113,22.7
3783,2021-06-07 16:00:00,0.26,7.266,23.0
3784,2021-06-07 17:00:00,0.17,7.088,22.5
3785,2021-06-07 18:00:00,0.32,7.121,22.5
3786,2021-06-07 19:00:00,0.85,10.463,22.3
3787,2021-06-07 20:00:00,1.41,10.912,20.6
3788,2021-06-07 21:00:00,0.53,6.188,18.6
3789,2021-06-07 22:00:00,1.66,6.09,15.1
3790,2021-06-07 23:00:00,3.67,5.958,13.3
3791,2021-06-08 00:00:00,3.6,5.615,12.4
3792,2021-06-08 01:00:00,3.27,5.762,11.9
3793,2021-06-08 02:00:00,0.34,5.711,11.8
3794,2021-06-08 03:00:00,0.35,5.648,10.6
3795,2021-06-08 04:00:00,0.35,5.584,10.6
3796,2021-06-08 05:00:00,0.35,5.683,11.1
3797,2021-06-08 06:00:00,0.31,5.956,14.0
3798,2021-06-08 07:00:00,0.44,6.81,15.6
3799,2021-06-08 08:00:00,0.3,9.915,14.6
3800,2021-06-08 09:00:00,1.1,12.002,15.7
3801,2021-06-08 10:00:00,0.87,11.78,18.8
3802,2021-06-08 11:00:00,1.35,11.775,19.6
3803,2021-06-08 12:00:00,0.37,11.779,21.7
3804,2021-06-08 13:00:00,1.43,12.327,21.5
3805,2021-06-08 14:00:00,0.41,11.75,22.5
3806,2021-06-08 15:00:00,0.72,8.178,23.0
3807,2021-06-08 16:00:00,0.98,7.126,22.5
3808,2021-06-08 17:00:00,0.62,7.121,22.8
3809,2021-06-08 18:00:00,0.36,7.131,22.9
3810,2021-06-08 19:00:00,0.47,10.39,22.4
3811,2021-06-08 20:00:00,0.63,9.915,21.9
3812,2021-06-08 21:00:00,0.82,6.752,20.9
3813,2021-06-08 22:00:00,2.73,6.448,17.2
3814,2021-06-08 23:00:00,3.41,6.205,16.2
3815,2021-06-09 00:00:00,3.32,6.061,14.2
3816,2021-06-09 01:00:00,3.3,6.278,11.6
3817,2021-06-09 02:00:00,0.16,6.25,12.2
3818,2021-06-09 03:00:00,0.15,6.237,12.2
3819,2021-06-09 04:00:00,0.15,6.201,12.2
3820,2021-06-09 05:00:00,0.16,6.205,12.6
3821,2021-06-09 06:00:00,0.42,6.127,14.1
3822,2021-06-09 07:00:00,0.23,10.709,16.7
3823,2021-06-09 08:00:00,0.33,9.91,18.8
3824,2021-06-09 09:00:00,0.21,9.911,20.8
3825,2021-06-09 10:00:00,0.27,9.91,21.3
3826,2021-06-09 11:00:00,0.61,9.918,22.0
3827,2021-06-09 12:00:00,1.18,9.915,23.9
3828,2021-06-09 13:00:00,0.84,9.676,20.9
3829,2021-06-09 14:00:00,1.15,9.909,20.3
3830,2021-06-09 15:00:00,0.29,9.915,20.2
3831,2021-06-09 16:00:00,0.98,7.116,22.0
3832,2021-06-09 17:00:00,0.41,7.095,22.4
3833,2021-06-09 18:00:00,0.42,7.819,21.7
3834,2021-06-09 19:00:00,0.69,11.233,21.4
3835,2021-06-09 20:00:00,0.94,10.436,21.8
3836,2021-06-09 21:00:00,0.53,6.567,16.6
3837,2021-06-09 22:00:00,1.13,6.351,14.9
3838,2021-06-09 23:00:00,3.32,6.199,12.6
3839,2021-06-10 00:00:00,3.35,5.197,11.2
3840,2021-06-10 01:00:00,0.89,5.892,10.5
3841,2021-06-10 02:00:00,0.21,6.05,9.8
3842,2021-06-10 03:00:00,0.23,5.854,9.4
3843,2021-06-10 04:00:00,0.22,5.768,9.7
3844,2021-06-10 05:00:00,0.23,6.036,10.3
3845,2021-06-10 06:00:00,0.37,6.019,13.6
3846,2021-06-10 07:00:00,0.57,10.239,17.6
3847,2021-06-10 08:00:00,0.55,11.16,20.0
3848,2021-06-10 09:00:00,1.36,12.002,22.5
3849,2021-06-10 10:00:00,0.15,12.355,24.3
3850,2021-06-10 11:00:00,0.35,11.853,25.8
3851,2021-06-10 12:00:00,0.38,11.159,25.2
3852,2021-06-10 13:00:00,0.21,11.151,24.4
3853,2021-06-10 14:00:00,0.21,10.203,23.2
3854,2021-06-10 15:00:00,0.33,10.084,23.7
3855,2021-06-10 16:00:00,0.46,8.065,23.5
3856,2021-06-10 17:00:00,0.32,7.969,23.3
3857,2021-06-10 18:00:00,0.34,8.265,23.9
3858,2021-06-10 19:00:00,0.6,10.665,21.6
3859,2021-06-10 20:00:00,1.91,11.158,22.7
3860,2021-06-10 21:00:00,0.55,7.061,21.3
3861,2021-06-10 22:00:00,2.6,6.536,17.5
3862,2021-06-10 23:00:00,4.15,6.417,14.5
3863,2021-06-11 00:00:00,4.29,5.171,12.8
3864,2021-06-11 01:00:00,0.92,4.71,12.1
3865,2021-06-11 02:00:00,0.42,4.248,11.8
3866,2021-06-11 03:00:00,0.42,4.055,11.7
3867,2021-06-11 04:00:00,0.43,3.949,10.9
3868,2021-06-11 05:00:00,0.35,4.142,12.1
3869,2021-06-11 06:00:00,0.37,5.0,14.3
3870,2021-06-11 07:00:00,0.36,11.124,17.8
3871,2021-06-11 08:00:00,0.32,12.851,19.9
3872,2021-06-11 09:00:00,0.44,13.469,21.7
3873,2021-06-11 10:00:00,0.38,12.271,23.7
3874,2021-06-11 11:00:00,0.52,10.205,24.9
3875,2021-06-11 12:00:00,0.53,10.301,26.2
3876,2021-06-11 13:00:00,0.35,9.922,26.5
3877,2021-06-11 14:00:00,0.33,8.51,26.4
3878,2021-06-11 15:00:00,0.34,9.3,27.8
3879,2021-06-11 16:00:00,0.34,6.044,25.9
3880,2021-06-11 17:00:00,0.34,4.561,26.7
3881,2021-06-11 18:00:00,0.33,6.933,23.7
3882,2021-06-11 19:00:00,0.31,10.29,22.2
3883,2021-06-11 20:00:00,0.31,10.772,21.0
3884,2021-06-11 21:00:00,0.3,3.474,20.6
3885,2021-06-11 22:00:00,1.64,2.63,19.0
3886,2021-06-11 23:00:00,1.76,2.189,14.9
3887,2021-06-12 00:00:00,0.16,1.61,13.8
3888,2021-06-12 01:00:00,0.16,1.738,13.8
3889,2021-06-12 02:00:00,0.18,1.627,14.6
3890,2021-06-12 03:00:00,0.17,1.292,14.8
3891,2021-06-12 04:00:00,0.15,1.24,14.4
3892,2021-06-12 05:00:00,0.17,1.24,15.2
3893,2021-06-12 06:00:00,0.17,1.463,17.0
3894,2021-06-12 07:00:00,0.16,1.874,18.7
3895,2021-06-12 08:00:00,0.14,2.052,20.5
3896,2021-06-12 09:00:00,0.14,2.774,22.0
3897,2021-06-12 10:00:00,0.14,2.819,23.4
3898,2021-06-12 11:00:00,0.13,2.846,24.3
3899,2021-06-12 12:00:00,0.27,3.042,24.2
3900,2021-06-12 13:00:00,0.34,2.222,25.9
3901,2021-06-12 14:00:00,0.33,5.773,25.9
3902,2021-06-12 15:00:00,0.33,7.211,24.6
3903,2021-06-12 16:00:00,0.33,7.304,25.4
3904,2021-06-12 17:00:00,0.3,7.305,16.4
3905,2021-06-12 18:00:00,0.2,6.543,15.5
3906,2021-06-12 19:00:00,0.13,6.441,16.6
3907,2021-06-12 20:00:00,0.14,6.326,16.3
3908,2021-06-12 21:00:00,0.14,5.504,16.2
3909,2021-06-12 22:00:00,1.86,5.582,14.5
3910,2021-06-12 23:00:00,0.15,5.476,14.0
3911,2021-06-13 00:00:00,0.16,4.458,13.3
3912,2021-06-13 01:00:00,0.17,2.531,13.0
3913,2021-06-13 02:00:00,0.18,1.233,12.9
3914,2021-06-13 03:00:00,0.16,0.874,12.9
3915,2021-06-13 04:00:00,0.19,0.604,12.4
3916,2021-06-13 05:00:00,0.22,0.551,12.4
3917,2021-06-13 06:00:00,0.23,0.377,12.7
3918,2021-06-13 07:00:00,0.23,0.466,12.6
3919,2021-06-13 08:00:00,0.23,1.024,13.1
3920,2021-06-13 09:00:00,0.23,0.502,14.0
3921,2021-06-13 10:00:00,0.22,0.506,14.1
3922,2021-06-13 11:00:00,0.18,1.189,15.0
3923,2021-06-13 12:00:00,0.17,1.856,14.8
3924,2021-06-13 13:00:00,0.17,0.497,16.4
3925,2021-06-13 14:00:00,0.31,0.141,15.4
3926,2021-06-13 15:00:00,0.28,0.124,16.0
3927,2021-06-13 16:00:00,0.32,0.494,16.6
3928,2021-06-13 17:00:00,0.95,0.399,16.8
3929,2021-06-13 18:00:00,0.27,2.323,16.7
3930,2021-06-13 19:00:00,0.39,5.958,16.2
3931,2021-06-13 20:00:00,0.36,5.998,16.1
3932,2021-06-13 21:00:00,0.27,5.954,15.5
3933,2021-06-13 22:00:00,0.96,5.695,14.5
3934,2021-06-13 23:00:00,3.26,4.499,12.8
3935,2021-06-14 00:00:00,3.26,3.794,11.2
3936,2021-06-14 01:00:00,2.87,3.468,10.2
3937,2021-06-14 02:00:00,0.14,3.26,9.5
3938,2021-06-14 03:00:00,0.15,2.997,9.2
3939,2021-06-14 04:00:00,0.14,3.331,10.2
3940,2021-06-14 05:00:00,0.13,3.532,11.2
3941,2021-06-14 06:00:00,0.28,7.783,11.9
3942,2021-06-14 07:00:00,0.81,10.457,11.8
3943,2021-06-14 08:00:00,1.66,11.933,13.4
3944,2021-06-14 09:00:00,0.27,11.532,13.6
3945,2021-06-14 10:00:00,0.98,10.379,14.3
3946,2021-06-14 11:00:00,0.58,8.873,13.8
3947,2021-06-14 12:00:00,0.78,9.405,12.9
3948,2021-06-14 13:00:00,0.38,9.143,12.4
3949,2021-06-14 14:00:00,0.56,8.96,12.5
3950,2021-06-14 15:00:00,0.22,8.805,13.1
3951,2021-06-14 16:00:00,0.55,8.988,13.9
3952,2021-06-14 17:00:00,0.31,8.71,14.9
3953,2021-06-14 18:00:00,1.28,10.178,15.1
3954,2021-06-14 19:00:00,0.7,11.017,15.2
3955,2021-06-14 20:00:00,0.45,11.497,16.1
3956,2021-06-14 21:00:00,0.37,10.426,15.2
3957,2021-06-14 22:00:00,1.55,8.149,14.5
3958,2021-06-14 23:00:00,3.84,7.183,13.4
3959,2021-06-15 00:00:00,3.33,5.818,13.0
3960,2021-06-15 01:00:00,2.01,2.237,12.8
3961,2021-06-15 02:00:00,0.19,1.242,13.0
3962,2021-06-15 03:00:00,0.17,0.32,13.1
3963,2021-06-15 04:00:00,0.17,0.223,12.7
3964,2021-06-15 05:00:00,0.19,0.393,12.6
3965,2021-06-15 06:00:00,0.39,4.497,12.8
3966,2021-06-15 07:00:00,0.36,10.823,13.1
3967,2021-06-15 08:00:00,0.51,10.423,13.5
3968,2021-06-15 09:00:00,0.25,10.427,13.8
3969,2021-06-15 10:00:00,0.24,10.422,13.2
3970,2021-06-15 11:00:00,0.29,10.705,11.0
3971,2021-06-15 12:00:00,0.49,10.499,11.6
3972,2021-06-15 13:00:00,0.41,10.456,12.3
3973,2021-06-15 14:00:00,0.53,10.466,12.5
3974,2021-06-15 15:00:00,0.17,10.4,14.9
3975,2021-06-15 16:00:00,0.23,7.465,14.5
3976,2021-06-15 17:00:00,1.15,8.598,14.2
3977,2021-06-15 18:00:00,0.51,10.467,14.4
3978,2021-06-15 19:00:00,1.71,11.73,14.0
3979,2021-06-15 20:00:00,0.9,12.4,13.6
3980,2021-06-15 21:00:00,0.65,8.877,12.9
3981,2021-06-15 22:00:00,3.7,9.554,11.9
3982,2021-06-15 23:00:00,3.74,9.232,10.1
3983,2021-06-16 00:00:00,3.42,6.907,9.9
3984,2021-06-16 01:00:00,0.54,4.111,10.5
3985,2021-06-16 02:00:00,0.4,5.0,10.8
3986,2021-06-16 03:00:00,0.4,3.654,10.2
3987,2021-06-16 04:00:00,0.39,3.684,10.9
3988,2021-06-16 05:00:00,0.39,7.756,11.2
3989,2021-06-16 06:00:00,0.46,8.802,11.2
3990,2021-06-16 07:00:00,0.76,11.17,11.0
3991,2021-06-16 08:00:00,1.1,13.299,11.8
3992,2021-06-16 09:00:00,1.22,21.67,11.7
3993,2021-06-16 10:00:00,1.17,13.014,12.5
3994,2021-06-16 11:00:00,1.12,12.151,12.0
3995,2021-06-16 12:00:00,0.71,11.159,11.4
3996,2021-06-16 13:00:00,1.3,11.156,11.4
3997,2021-06-16 14:00:00,2.06,11.158,12.3
3998,2021-06-16 15:00:00,1.35,11.149,13.2
3999,2021-06-16 16:00:00,0.83,10.04,12.1
4000,2021-06-16 17:00:00,0.63,10.602,12.9
4001,2021-06-16 18:00:00,0.44,11.487,12.8
4002,2021-06-16 19:00:00,0.33,12.714,12.5
4003,2021-06-16 20:00:00,0.73,14.638,12.2
4004,2021-06-16 21:00:00,0.33,13.497,11.4
4005,2021-06-16 22:00:00,2.38,12.204,10.5
4006,2021-06-16 23:00:00,3.32,10.686,9.1
4007,2021-06-17 00:00:00,3.35,8.345,7.8
4008,2021-06-17 01:00:00,3.37,7.3,7.8
4009,2021-06-17 02:00:00,0.91,6.448,6.4
4010,2021-06-17 03:00:00,0.26,5.192,6.1
4011,2021-06-17 04:00:00,0.33,4.497,6.4
4012,2021-06-17 05:00:00,0.36,5.773,7.5
4013,2021-06-17 06:00:00,0.31,8.003,9.1
4014,2021-06-17 07:00:00,0.43,9.846,11.5
4015,2021-06-17 08:00:00,0.24,12.357,13.0
4016,2021-06-17 09:00:00,0.52,12.896,14.4
4017,2021-06-17 10:00:00,1.09,12.151,16.2
4018,2021-06-17 11:00:00,1.43,11.159,16.9
4019,2021-06-17 12:00:00,1.12,15.486,16.9
4020,2021-06-17 13:00:00,0.51,12.39,17.8
4021,2021-06-17 14:00:00,0.41,11.228,20.0
4022,2021-06-17 15:00:00,0.38,10.683,20.7
4023,2021-06-17 16:00:00,0.68,9.154,22.1
4024,2021-06-17 17:00:00,0.39,8.711,20.9
4025,2021-06-17 18:00:00,0.35,6.829,20.9
4026,2021-06-17 19:00:00,0.43,8.927,18.7
4027,2021-06-17 20:00:00,0.91,8.691,17.8
4028,2021-06-17 21:00:00,0.62,6.822,16.4
4029,2021-06-17 22:00:00,0.95,5.618,16.2
4030,2021-06-17 23:00:00,3.62,5.75,14.2
4031,2021-06-18 00:00:00,3.86,2.675,11.0
4032,2021-06-18 01:00:00,2.29,6.059,10.2
4033,2021-06-18 02:00:00,0.93,5.488,10.1
4034,2021-06-18 03:00:00,0.6,4.329,10.3
4035,2021-06-18 04:00:00,0.12,2.853,11.2
4036,2021-06-18 05:00:00,0.12,2.655,11.6
4037,2021-06-18 06:00:00,0.13,6.384,12.3
4038,2021-06-18 07:00:00,0.36,10.611,13.8
4039,2021-06-18 08:00:00,0.98,12.034,15.3
4040,2021-06-18 09:00:00,1.5,12.402,15.5
4041,2021-06-18 10:00:00,1.64,11.78,16.6
4042,2021-06-18 11:00:00,0.63,10.428,16.9
4043,2021-06-18 12:00:00,1.44,10.044,16.0
4044,2021-06-18 13:00:00,0.69,9.434,16.0
4045,2021-06-18 14:00:00,0.1,7.833,16.2
4046,2021-06-18 15:00:00,0.12,7.326,17.8
4047,2021-06-18 16:00:00,0.1,4.48,18.7
4048,2021-06-18 17:00:00,0.11,3.823,20.8
4049,2021-06-18 18:00:00,0.11,5.9,17.2
4050,2021-06-18 19:00:00,0.11,7.271,15.6
4051,2021-06-18 20:00:00,0.1,8.97,16.5
4052,2021-06-18 21:00:00,0.09,5.284,15.6
4053,2021-06-18 22:00:00,2.38,5.254,14.3
4054,2021-06-18 23:00:00,3.21,5.1,13.9
4055,2021-06-19 00:00:00,3.08,3.921,13.8
4056,2021-06-19 01:00:00,0.11,2.605,13.6
4057,2021-06-19 02:00:00,0.11,2.438,13.3
4058,2021-06-19 03:00:00,0.09,2.332,12.6
4059,2021-06-19 04:00:00,0.17,2.346,12.3
4060,2021-06-19 05:00:00,0.18,2.356,12.6
4061,2021-06-19 06:00:00,0.19,3.69,13.7
4062,2021-06-19 07:00:00,0.17,4.532,14.2
4063,2021-06-19 08:00:00,0.16,5.812,14.5
4064,2021-06-19 09:00:00,0.15,5.964,14.1
4065,2021-06-19 10:00:00,0.1,6.198,15.9
4066,2021-06-19 11:00:00,0.1,6.204,16.0
4067,2021-06-19 12:00:00,0.09,6.822,16.0
4068,2021-06-19 13:00:00,0.11,6.286,15.8
4069,2021-06-19 14:00:00,0.1,7.289,16.7
4070,2021-06-19 15:00:00,0.1,7.779,16.6
4071,2021-06-19 16:00:00,0.11,6.79,16.3
4072,2021-06-19 17:00:00,0.09,6.331,15.8
4073,2021-06-19 18:00:00,0.1,6.155,15.1
4074,2021-06-19 19:00:00,0.1,6.36,14.5
4075,2021-06-19 20:00:00,0.11,5.963,14.4
4076,2021-06-19 21:00:00,0.12,4.553,12.9
4077,2021-06-19 22:00:00,1.84,5.268,13.5
4078,2021-06-19 23:00:00,0.41,6.086,13.6
4079,2021-06-20 00:00:00,0.2,3.677,12.0
4080,2021-06-20 01:00:00,0.2,3.005,11.9
4081,2021-06-20 02:00:00,0.23,2.848,12.0
4082,2021-06-20 03:00:00,0.34,2.721,11.9
4083,2021-06-20 04:00:00,1.02,2.716,11.7
4084,2021-06-20 05:00:00,0.25,2.78,11.6
4085,2021-06-20 06:00:00,0.2,2.783,11.6
4086,2021-06-20 07:00:00,0.17,2.786,12.8
4087,2021-06-20 08:00:00,0.18,3.021,14.3
4088,2021-06-20 09:00:00,0.18,3.336,15.4
4089,2021-06-20 10:00:00,0.19,4.02,16.0
4090,2021-06-20 11:00:00,0.15,3.947,17.2
4091,2021-06-20 12:00:00,0.16,4.094,18.5
4092,2021-06-20 13:00:00,0.18,4.077,16.2
4093,2021-06-20 14:00:00,0.19,3.446,14.1
4094,2021-06-20 15:00:00,0.7,4.024,13.9
4095,2021-06-20 16:00:00,0.56,4.675,14.6
4096,2021-06-20 17:00:00,0.19,6.154,13.5
4097,2021-06-20 18:00:00,0.15,6.112,14.1
4098,2021-06-20 19:00:00,0.17,6.34,14.1
4099,2021-06-20 20:00:00,0.15,6.801,14.0
4100,2021-06-20 21:00:00,0.19,5.083,14.2
4101,2021-06-20 22:00:00,1.05,5.964,13.9
4102,2021-06-20 23:00:00,1.27,5.891,12.2
4103,2021-06-21 00:00:00,0.18,3.41,11.3
4104,2021-06-21 01:00:00,0.25,2.378,9.9
4105,2021-06-21 02:00:00,1.05,1.898,10.4
4106,2021-06-21 03:00:00,0.47,0.632,11.2
4107,2021-06-21 04:00:00,0.22,0.454,11.2
4108,2021-06-21 05:00:00,0.27,0.45,12.0
4109,2021-06-21 06:00:00,0.27,2.242,12.3
4110,2021-06-21 07:00:00,0.22,7.547,13.0
4111,2021-06-21 08:00:00,0.14,9.899,15.9
4112,2021-06-21 09:00:00,0.12,10.41,17.5
4113,2021-06-21 10:00:00,0.11,8.328,21.4
4114,2021-06-21 11:00:00,0.65,8.748,24.8
4115,2021-06-21 12:00:00,0.48,8.592,26.9
4116,2021-06-21 13:00:00,0.1,8.8,28.8
4117,2021-06-21 14:00:00,0.11,8.671,29.8
4118,2021-06-21 15:00:00,0.1,8.2,20.0
4119,2021-06-21 16:00:00,0.08,5.529,19.9
4120,2021-06-21 17:00:00,0.11,5.553,19.8
4121,2021-06-21 18:00:00,0.11,5.725,20.2
4122,2021-06-21 19:00:00,0.1,9.806,21.3
4123,2021-06-21 20:00:00,0.09,9.381,19.8
4124,2021-06-21 21:00:00,0.09,5.423,18.6
4125,2021-06-21 22:00:00,1.14,5.23,18.0
4126,2021-06-21 23:00:00,1.12,4.356,15.8
4127,2021-06-22 00:00:00,0.11,3.079,14.2
4128,2021-06-22 01:00:00,0.11,3.265,13.2
4129,2021-06-22 02:00:00,0.18,3.218,12.5
4130,2021-06-22 03:00:00,0.2,3.414,12.9
4131,2021-06-22 04:00:00,0.21,3.143,13.5
4132,2021-06-22 05:00:00,0.22,3.078,13.7
4133,2021-06-22 06:00:00,0.21,8.211,14.5
4134,2021-06-22 07:00:00,0.18,11.236,16.3
4135,2021-06-22 08:00:00,0.18,12.358,17.6
4136,2021-06-22 09:00:00,0.18,12.076,19.1
